"age","work_class","education","marital_status","occupation","race","sex","hours_per_week","income_class"
60,"Private","Bachelors","Divorced","Prof-specialty","White","Female",48,">50K"
53,"Local-gov","Bachelors","Married-civ-spouse","Prof-specialty","White","Female",60,">50K"
39,"Private","Masters","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
43,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
34,"Private","Bachelors","Married-civ-spouse","Exec-managerial","Black","Male",45,">50K"
44,"Self-emp-inc","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",45,">50K"
40,"Private","Bachelors","Married-civ-spouse","Tech-support","White","Male",40,">50K"
33,"State-gov","Masters","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
51,"Local-gov","Masters","Married-civ-spouse","Prof-specialty","White","Male",60,">50K"
40,"Private","Masters","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
39,"Self-emp-not-inc","HS-grad","Divorced","Farming-fishing","White","Male",50,">50K"
55,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",40,">50K"
54,"Self-emp-inc","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",98,">50K"
67,"Self-emp-inc","HS-grad","Widowed","Exec-managerial","White","Female",40,">50K"
39,"Private","Bachelors","Married-civ-spouse","Adm-clerical","White","Male",40,">50K"
47,"Federal-gov","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
55,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",48,">50K"
47,"Private","HS-grad","Married-civ-spouse","Other-service","White","Male",40,">50K"
35,"Private","Bachelors","Never-married","Sales","White","Male",40,">50K"
48,"Self-emp-inc","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
25,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",40,">50K"
51,"Private","HS-grad","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
42,"Private","Masters","Never-married","Prof-specialty","White","Female",50,">50K"
40,"Federal-gov","Assoc-acdm","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
40,"Self-emp-inc","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",50,">50K"
38,"Private","Masters","Married-civ-spouse","Exec-managerial","White","Male",70,">50K"
81,"Private","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",26,">50K"
34,"Private","HS-grad","Married-civ-spouse","Other-service","White","Female",40,">50K"
30,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Female",50,">50K"
46,"Federal-gov","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
32,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",43,">50K"
25,"Private","Assoc-acdm","Never-married","Prof-specialty","White","Male",50,">50K"
39,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",30,">50K"
64,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
45,"Federal-gov","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",45,">50K"
57,"Federal-gov","Bachelors","Married-civ-spouse","Prof-specialty","Black","Male",40,">50K"
50,"Private","Bachelors","Divorced","Exec-managerial","White","Female",40,">50K"
77,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",50,">50K"
58,"Self-emp-inc","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",30,">50K"
51,"Private","Masters","Married-civ-spouse","Prof-specialty","White","Male",47,">50K"
40,"Self-emp-not-inc","Bachelors","Married-AF-spouse","Prof-specialty","White","Male",50,">50K"
36,"Private","Masters","Married-civ-spouse","Exec-managerial","White","Male",50,">50K"
39,"Private","Prof-school","Married-civ-spouse","Exec-managerial","White","Male",55,">50K"
32,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",60,">50K"
25,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",45,">50K"
43,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",65,">50K"
38,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
58,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
37,"Private","HS-grad","Married-civ-spouse","Tech-support","White","Male",40,">50K"
59,"Private","Masters","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
38,"Private","Prof-school","Never-married","Exec-managerial","White","Male",40,">50K"
31,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",40,">50K"
90,"Private","Masters","Never-married","Exec-managerial","Black","Male",50,">50K"
35,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",45,">50K"
36,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Female",40,">50K"
74,"Private","HS-grad","Widowed","Adm-clerical","White","Female",40,">50K"
52,"Local-gov","Masters","Married-civ-spouse","Prof-specialty","White","Female",40,">50K"
37,"Private","Assoc-acdm","Married-civ-spouse","Sales","White","Male",45,">50K"
38,"Private","Assoc-acdm","Married-civ-spouse","Exec-managerial","White","Female",40,">50K"
41,"Self-emp-not-inc","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",60,">50K"
42,"Private","HS-grad","Divorced","Exec-managerial","White","Female",40,">50K"
37,"Private","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
43,"State-gov","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",37,">50K"
30,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",45,">50K"
41,"Private","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
42,"State-gov","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
28,"Private","Masters","Married-civ-spouse","Prof-specialty","White","Male",38,">50K"
45,"Private","HS-grad","Married-civ-spouse","Sales","White","Male",40,">50K"
31,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
50,"Self-emp-inc","Doctorate","Married-civ-spouse","Prof-specialty","White","Male",60,">50K"
64,"Self-emp-inc","Doctorate","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
31,"Private","HS-grad","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
39,"Self-emp-inc","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
28,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
36,"Self-emp-not-inc","Prof-school","Married-civ-spouse","Sales","White","Male",30,">50K"
44,"Private","Assoc-acdm","Divorced","Prof-specialty","White","Female",40,">50K"
56,"Self-emp-not-inc","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
47,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Female",40,">50K"
26,"Private","Masters","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
43,"Local-gov","Masters","Married-civ-spouse","Prof-specialty","White","Female",40,">50K"
49,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Sales","White","Male",40,">50K"
59,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Sales","White","Male",55,">50K"
32,"Private","Masters","Separated","Exec-managerial","White","Male",55,">50K"
42,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",70,">50K"
69,"State-gov","Doctorate","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
36,"Self-emp-not-inc","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",60,">50K"
78,"Self-emp-inc","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
43,"Private","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",60,">50K"
48,"Self-emp-inc","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
54,"Private","Masters","Married-civ-spouse","Exec-managerial","White","Female",55,">50K"
61,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",40,">50K"
29,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
55,"State-gov","HS-grad","Married-civ-spouse","Tech-support","White","Female",40,">50K"
38,"Local-gov","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",45,">50K"
44,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
51,"Private","Prof-school","Never-married","Prof-specialty","White","Female",50,">50K"
51,"State-gov","Masters","Never-married","Prof-specialty","White","Male",40,">50K"
32,"Federal-gov","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
28,"Federal-gov","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
67,"Private","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",48,">50K"
37,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
35,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",55,">50K"
35,"Private","Bachelors","Married-civ-spouse","Sales","White","Female",30,">50K"
28,"Private","Bachelors","Never-married","Exec-managerial","White","Male",50,">50K"
64,"Self-emp-inc","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
40,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Sales","White","Male",50,">50K"
59,"Self-emp-inc","HS-grad","Married-civ-spouse","Sales","White","Male",60,">50K"
46,"Self-emp-inc","Masters","Married-civ-spouse","Exec-managerial","White","Male",55,">50K"
39,"Private","Masters","Married-civ-spouse","Exec-managerial","White","Male",55,">50K"
44,"Private","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
54,"Local-gov","Masters","Never-married","Prof-specialty","White","Female",32,">50K"
68,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
42,"Private","Bachelors","Married-civ-spouse","Sales","Black","Male",40,">50K"
32,"Federal-gov","Bachelors","Married-civ-spouse","Adm-clerical","White","Male",35,">50K"
37,"Local-gov","Bachelors","Married-civ-spouse","Adm-clerical","White","Male",40,">50K"
48,"State-gov","Doctorate","Divorced","Prof-specialty","White","Male",50,">50K"
44,"Private","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",65,">50K"
29,"State-gov","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
63,"Private","Masters","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
44,"Private","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
49,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",45,">50K"
31,"Private","Bachelors","Married-civ-spouse","Adm-clerical","White","Female",40,">50K"
30,"Local-gov","Bachelors","Married-civ-spouse","Prof-specialty","White","Female",33,">50K"
35,"Private","Masters","Married-civ-spouse","Sales","White","Male",55,">50K"
68,"Private","Bachelors","Widowed","Sales","White","Male",35,">50K"
37,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",55,">50K"
36,"Private","HS-grad","Married-civ-spouse","Sales","White","Male",40,">50K"
44,"State-gov","Masters","Married-civ-spouse","Prof-specialty","Black","Male",60,">50K"
42,"Private","HS-grad","Married-civ-spouse","Sales","White","Male",50,">50K"
39,"Private","Doctorate","Married-civ-spouse","Exec-managerial","White","Male",45,">50K"
47,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Farming-fishing","White","Male",50,">50K"
36,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
58,"Federal-gov","Bachelors","Married-civ-spouse","Exec-managerial","Black","Male",40,">50K"
55,"Federal-gov","Masters","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
39,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",48,">50K"
32,"Self-emp-inc","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
60,"Private","Prof-school","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
34,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",42,">50K"
34,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",45,">50K"
41,"Self-emp-not-inc","Doctorate","Married-civ-spouse","Prof-specialty","White","Male",55,">50K"
34,"Private","Masters","Divorced","Prof-specialty","White","Female",60,">50K"
36,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Sales","White","Male",50,">50K"
45,"Private","HS-grad","Married-spouse-absent","Other-service","Black","Female",60,">50K"
50,"Private","Masters","Married-civ-spouse","Exec-managerial","White","Male",65,">50K"
54,"Private","HS-grad","Married-civ-spouse","Tech-support","White","Male",25,">50K"
46,"State-gov","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
30,"Self-emp-not-inc","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",50,">50K"
27,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
41,"Private","Bachelors","Divorced","Prof-specialty","White","Female",50,">50K"
52,"Local-gov","Masters","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
40,"Federal-gov","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",66,">50K"
29,"Private","Assoc-acdm","Married-civ-spouse","Sales","White","Male",50,">50K"
30,"Federal-gov","HS-grad","Married-civ-spouse","Adm-clerical","White","Male",40,">50K"
30,"Private","Masters","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
28,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",50,">50K"
55,"Local-gov","Masters","Married-civ-spouse","Exec-managerial","White","Male",55,">50K"
66,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
44,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
47,"Private","HS-grad","Married-civ-spouse","Exec-managerial","White","Male",40,">50K"
34,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Prof-specialty","Black","Male",48,">50K"
58,"State-gov","Masters","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
44,"Self-emp-not-inc","Bachelors","Never-married","Sales","White","Male",50,">50K"
30,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",40,">50K"
39,"Private","Masters","Never-married","Exec-managerial","Black","Male",52,">50K"
47,"Private","HS-grad","Married-civ-spouse","Adm-clerical","Black","Male",40,">50K"
41,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
54,"Self-emp-inc","Bachelors","Married-civ-spouse","Sales","White","Male",70,">50K"
44,"Private","Masters","Married-civ-spouse","Exec-managerial","White","Male",45,">50K"
67,"Self-emp-not-inc","Prof-school","Married-civ-spouse","Prof-specialty","White","Male",25,">50K"
40,"Private","HS-grad","Married-civ-spouse","Sales","White","Male",72,">50K"
41,"Federal-gov","Masters","Married-civ-spouse","Exec-managerial","White","Male",60,">50K"
40,"Self-emp-not-inc","Masters","Married-civ-spouse","Exec-managerial","White","Male",50,">50K"
35,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",70,">50K"
39,"Private","Masters","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
37,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",45,">50K"
30,"Private","HS-grad","Married-civ-spouse","Tech-support","White","Male",40,">50K"
38,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Female",50,">50K"
35,"Private","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",45,">50K"
47,"Self-emp-inc","Bachelors","Divorced","Exec-managerial","White","Male",70,">50K"
63,"Private","Bachelors","Married-civ-spouse","Sales","White","Male",40,">50K"
56,"Self-emp-not-inc","Bachelors","Married-civ-spouse","Exec-managerial","White","Male",20,">50K"
46,"Private","Masters","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
51,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",50,">50K"
51,"Local-gov","Masters","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
57,"Private","Bachelors","Married-civ-spouse","Prof-specialty","White","Male",40,">50K"
28,"Private","HS-grad","Married-civ-spouse","Exec-managerial","Black","Male",40,">50K"
